"Step","Name: math-bootstrap-SFT-easy-Qwen3-1.7B - rollout/avg_response_length","Name: math-bootstrap-SFT-easy-Qwen3-1.7B - rollout/avg_response_length__MIN","Name: math-bootstrap-SFT-easy-Qwen3-1.7B - rollout/avg_response_length__MAX","Name: math-bootstrap-GRPO-easy-Qwen3-1.7B - rollout/avg_response_length","Name: math-bootstrap-GRPO-easy-Qwen3-1.7B - rollout/avg_response_length__MIN","Name: math-bootstrap-GRPO-easy-Qwen3-1.7B - rollout/avg_response_length__MAX","Name: math-onpolicy-PosNeg-Qwen3-1.7B - rollout/avg_response_length","Name: math-onpolicy-PosNeg-Qwen3-1.7B - rollout/avg_response_length__MIN","Name: math-onpolicy-PosNeg-Qwen3-1.7B - rollout/avg_response_length__MAX","Name: math-onpolicy-SFT-Qwen3-1.7B - rollout/avg_response_length","Name: math-onpolicy-SFT-Qwen3-1.7B - rollout/avg_response_length__MIN","Name: math-onpolicy-SFT-Qwen3-1.7B - rollout/avg_response_length__MAX","Name: math-onpolicy-Reinforce-Baseline-Qwen3-1.7B - rollout/avg_response_length","Name: math-onpolicy-Reinforce-Baseline-Qwen3-1.7B - rollout/avg_response_length__MIN","Name: math-onpolicy-Reinforce-Baseline-Qwen3-1.7B - rollout/avg_response_length__MAX","Name: math-onpolicy-GRPO-Qwen3-1.7B - rollout/avg_response_length","Name: math-onpolicy-GRPO-Qwen3-1.7B - rollout/avg_response_length__MIN","Name: math-onpolicy-GRPO-Qwen3-1.7B - rollout/avg_response_length__MAX"
"1353","","","","","","","2351.98291015625","2351.98291015625","2351.98291015625","","","","","","","2532.666748046875","2532.666748046875","2532.666748046875"
"1354","","","","","","","2199.111572265625","2199.111572265625","2199.111572265625","","","","","","","2468.505615234375","2468.505615234375","2468.505615234375"
"1355","","","","","","","2438.21533203125","2438.21533203125","2438.21533203125","","","","","","","2630.4443359375","2630.4443359375","2630.4443359375"
"1356","","","","","","","2280.556884765625","2280.556884765625","2280.556884765625","","","","","","","2283.677001953125","2283.677001953125","2283.677001953125"
"1357","","","","","","","1797.47119140625","1797.47119140625","1797.47119140625","","","","","","","2666.5625","2666.5625","2666.5625"
"1358","","","","","","","2004.9261474609375","2004.9261474609375","2004.9261474609375","","","","","","","2892.88134765625","2892.88134765625","2892.88134765625"
"1359","","","","","","","2297.90625","2297.90625","2297.90625","","","","","","","2731.07958984375","2731.07958984375","2731.07958984375"
"1360","","","","","","","2329.640625","2329.640625","2329.640625","","","","","","","2396.75","2396.75","2396.75"
"1361","","","","","","","1811.75","1811.75","1811.75","","","","","","","2718.3798828125","2718.3798828125","2718.3798828125"
"1362","","","","","","","2638.91259765625","2638.91259765625","2638.91259765625","","","","","","","2240.11865234375","2240.11865234375","2240.11865234375"
"1363","","","","","","","1617.3687744140625","1617.3687744140625","1617.3687744140625","","","","","","","3186.80615234375","3186.80615234375","3186.80615234375"
"1364","","","","","","","2162.197021484375","2162.197021484375","2162.197021484375","","","","","","","2626.427001953125","2626.427001953125","2626.427001953125"
"1365","","","","","","","1996.84619140625","1996.84619140625","1996.84619140625","","","","","","","2707.022216796875","2707.022216796875","2707.022216796875"
"1366","","","","","","","2245.071533203125","2245.071533203125","2245.071533203125","","","","","","","2398.955322265625","2398.955322265625","2398.955322265625"
"1367","","","","","","","1903.3687744140625","1903.3687744140625","1903.3687744140625","","","","","","","2521.543212890625","2521.543212890625","2521.543212890625"
"1368","","","","","","","2526.24365234375","2526.24365234375","2526.24365234375","","","","","","","2431.644287109375","2431.644287109375","2431.644287109375"
"1369","","","","","","","2081.203125","2081.203125","2081.203125","","","","","","","2499.47119140625","2499.47119140625","2499.47119140625"
"1370","","","","","","","2558.625","2558.625","2558.625","","","","","","","2497.9609375","2497.9609375","2497.9609375"
"1371","","","","","","","1914.85791015625","1914.85791015625","1914.85791015625","","","","","","","2555.511474609375","2555.511474609375","2555.511474609375"
"1372","","","","","","","1934.7603759765625","1934.7603759765625","1934.7603759765625","","","","","","","2821.619384765625","2821.619384765625","2821.619384765625"
"1373","","","","","","","2173.869384765625","2173.869384765625","2173.869384765625","","","","","","","1942.71875","1942.71875","1942.71875"
"1374","","","","","","","1183.7569580078125","1183.7569580078125","1183.7569580078125","","","","","","","2401.046875","2401.046875","2401.046875"
"1375","","","","","","","1870.919677734375","1870.919677734375","1870.919677734375","","","","","","","2553.89892578125","2553.89892578125","2553.89892578125"
"1376","","","","","","","2379.27880859375","2379.27880859375","2379.27880859375","","","","","","","2138.175048828125","2138.175048828125","2138.175048828125"
"1377","","","","","","","1617.268798828125","1617.268798828125","1617.268798828125","","","","","","","2740.82958984375","2740.82958984375","2740.82958984375"
"1378","","","","","","","2487.009033203125","2487.009033203125","2487.009033203125","","","","","","","2261.229248046875","2261.229248046875","2261.229248046875"
"1379","","","","","","","1811.4166259765625","1811.4166259765625","1811.4166259765625","","","","","","","2410.78125","2410.78125","2410.78125"
"1380","","","","","","","1878.8170166015625","1878.8170166015625","1878.8170166015625","","","","","","","2706.5625","2706.5625","2706.5625"
"1381","","","","","","","2212.125","2212.125","2212.125","","","","","","","2400.744384765625","2400.744384765625","2400.744384765625"
"1382","","","","","","","2094.584716796875","2094.584716796875","2094.584716796875","","","","","","","2430.760498046875","2430.760498046875","2430.760498046875"
"1383","","","","","","","2029.887451171875","2029.887451171875","2029.887451171875","","","","","","","2570.990478515625","2570.990478515625","2570.990478515625"
"1384","","","","","","","2217.8798828125","2217.8798828125","2217.8798828125","","","","","","","2415.447021484375","2415.447021484375","2415.447021484375"
"1385","","","","","","","2162.28564453125","2162.28564453125","2162.28564453125","","","","","","","2425.289794921875","2425.289794921875","2425.289794921875"
"1386","","","","","","","1717.8416748046875","1717.8416748046875","1717.8416748046875","","","","","","","1901.1875","1901.1875","1901.1875"
"1387","","","","","","","1759.1988525390625","1759.1988525390625","1759.1988525390625","","","","","","","2131.323974609375","2131.323974609375","2131.323974609375"
"1388","","","","","","","1714.5687255859375","1714.5687255859375","1714.5687255859375","","","","","","","2455.78759765625","2455.78759765625","2455.78759765625"
"1389","","","","","","","1605.6634521484375","1605.6634521484375","1605.6634521484375","","","","","","","2471.66259765625","2471.66259765625","2471.66259765625"
"1390","","","","","","","2018.21875","2018.21875","2018.21875","","","","","","","2154.39892578125","2154.39892578125","2154.39892578125"
"1391","","","","","","","1918.0833740234375","1918.0833740234375","1918.0833740234375","","","","","","","2764.125","2764.125","2764.125"
"1392","","","","","","","2392.854248046875","2392.854248046875","2392.854248046875","","","","","","","2473.5693359375","2473.5693359375","2473.5693359375"
"1393","","","","","","","2188.425048828125","2188.425048828125","2188.425048828125","","","","","","","2202.193115234375","2202.193115234375","2202.193115234375"
"1394","","","","","","","2214.229248046875","2214.229248046875","2214.229248046875","","","","","","","2320.571533203125","2320.571533203125","2320.571533203125"
"1395","","","","","","","2084.13134765625","2084.13134765625","2084.13134765625","","","","","","","2359.10791015625","2359.10791015625","2359.10791015625"
"1396","","","","","","","1859.9464111328125","1859.9464111328125","1859.9464111328125","","","","","","","2022.269287109375","2022.269287109375","2022.269287109375"
"1397","","","","","","","1554.7259521484375","1554.7259521484375","1554.7259521484375","","","","","","","2754.418212890625","2754.418212890625","2754.418212890625"
"1398","","","","","","","2398.15625","2398.15625","2398.15625","","","","","","","2255.802001953125","2255.802001953125","2255.802001953125"
"1399","","","","","","","2001.360595703125","2001.360595703125","2001.360595703125","","","","","","","2208.4443359375","2208.4443359375","2208.4443359375"
"1400","","","","","","","1599.4903564453125","1599.4903564453125","1599.4903564453125","","","","","","","2268.14208984375","2268.14208984375","2268.14208984375"
"1401","","","","","","","1482.6187744140625","1482.6187744140625","1482.6187744140625","","","","","","","2383.581298828125","2383.581298828125","2383.581298828125"
"1402","","","","","","","2129.8408203125","2129.8408203125","2129.8408203125","","","","","","","2059.238525390625","2059.238525390625","2059.238525390625"
"1403","","","","","","","1954.293212890625","1954.293212890625","1954.293212890625","","","","","","","2313.666748046875","2313.666748046875","2313.666748046875"
"1404","","","","","","","1734.956787109375","1734.956787109375","1734.956787109375","","","","","","","2507.546875","2507.546875","2507.546875"
"1405","","","","","","","2349.7841796875","2349.7841796875","2349.7841796875","","","","","","","2736.65625","2736.65625","2736.65625"
"1406","","","","","","","2120.4658203125","2120.4658203125","2120.4658203125","","","","","","","2596.104248046875","2596.104248046875","2596.104248046875"
"1407","","","","","","","2070.0625","2070.0625","2070.0625","","","","","","","2322.71533203125","2322.71533203125","2322.71533203125"
"1408","","","","","","","1839.078125","1839.078125","1839.078125","","","","","","","2253.408447265625","2253.408447265625","2253.408447265625"
"1409","","","","","","","2211.051025390625","2211.051025390625","2211.051025390625","","","","","","","2594.7841796875","2594.7841796875","2594.7841796875"
"1410","","","","","","","2588.395751953125","2588.395751953125","2588.395751953125","","","","","","","2910.9296875","2910.9296875","2910.9296875"
"1411","","","","","","","2580.2216796875","2580.2216796875","2580.2216796875","","","","","","","2645.953125","2645.953125","2645.953125"
"1412","","","","","","","2149.414794921875","2149.414794921875","2149.414794921875","","","","","","","2499.640625","2499.640625","2499.640625"
"1413","","","","","","","2245.3046875","2245.3046875","2245.3046875","","","","","","","2123.925048828125","2123.925048828125","2123.925048828125"
"1414","","","","","","","2042.421875","2042.421875","2042.421875","","","","","","","2328.331787109375","2328.331787109375","2328.331787109375"
"1415","","","","","","","2260.484375","2260.484375","2260.484375","","","","","","","1932.8177490234375","1932.8177490234375","1932.8177490234375"
"1416","","","","","","","1654.2864990234375","1654.2864990234375","1654.2864990234375","","","","","","","1927.9329833984375","1927.9329833984375","1927.9329833984375"
"1417","","","","","","","1668.7884521484375","1668.7884521484375","1668.7884521484375","","","","","","","2123.8515625","2123.8515625","2123.8515625"
"1418","","","","","","","1589.9659423828125","1589.9659423828125","1589.9659423828125","","","","","","","2284.583251953125","2284.583251953125","2284.583251953125"
"1419","","","","","","","2393.798095703125","2393.798095703125","2393.798095703125","","","","","","","2394.0625","2394.0625","2394.0625"
"1420","","","","","","","2008.6041259765625","2008.6041259765625","2008.6041259765625","","","","","","","1760.335205078125","1760.335205078125","1760.335205078125"
"1421","","","","","","","1453.703125","1453.703125","1453.703125","","","","","","","2686.326904296875","2686.326904296875","2686.326904296875"
"1422","","","","","","","2355.72314453125","2355.72314453125","2355.72314453125","","","","","","","2166.14208984375","2166.14208984375","2166.14208984375"
"1423","","","","","","","2158.203125","2158.203125","2158.203125","","","","","","","2726.509521484375","2726.509521484375","2726.509521484375"
"1424","","","","","","","2627.625","2627.625","2627.625","","","","","","","1872.0982666015625","1872.0982666015625","1872.0982666015625"
"1425","","","","","","","1702.4952392578125","1702.4952392578125","1702.4952392578125","","","","","","","2070.384521484375","2070.384521484375","2070.384521484375"
"1426","","","","","","","2223.924072265625","2223.924072265625","2223.924072265625","","","","","","","2682.2421875","2682.2421875","2682.2421875"
"1427","","","","","","","2048.96142578125","2048.96142578125","2048.96142578125","","","","","","","2100.802978515625","2100.802978515625","2100.802978515625"
"1428","","","","","","","1864.9329833984375","1864.9329833984375","1864.9329833984375","","","","","","","2332.980712890625","2332.980712890625","2332.980712890625"
"1429","","","","","","","2011.144287109375","2011.144287109375","2011.144287109375","","","","","","","2399.52490234375","2399.52490234375","2399.52490234375"
"1430","","","","","","","1901.727294921875","1901.727294921875","1901.727294921875","","","","","","","2371.7890625","2371.7890625","2371.7890625"
"1431","","","","","","","1803.8409423828125","1803.8409423828125","1803.8409423828125","","","","","","","2792.7216796875","2792.7216796875","2792.7216796875"
"1432","","","","","","","2402.075927734375","2402.075927734375","2402.075927734375","","","","","","","2385.59375","2385.59375","2385.59375"
"1433","","","","","","","2162.75439453125","2162.75439453125","2162.75439453125","","","","","","","2740.6171875","2740.6171875","2740.6171875"
"1434","","","","","","","2028.4322509765625","2028.4322509765625","2028.4322509765625","","","","","","","2439.759033203125","2439.759033203125","2439.759033203125"
"1435","","","","","","","2144.791748046875","2144.791748046875","2144.791748046875","","","","","","","2087.4326171875","2087.4326171875","2087.4326171875"
"1436","","","","","","","2324.38134765625","2324.38134765625","2324.38134765625","","","","","","","2630.90625","2630.90625","2630.90625"
"1437","","","","","","","2192.94384765625","2192.94384765625","2192.94384765625","","","","","","","2151.168701171875","2151.168701171875","2151.168701171875"
"1438","","","","","","","1949.1346435546875","1949.1346435546875","1949.1346435546875","","","","","","","1962.40625","1962.40625","1962.40625"
"1439","","","","","","","1663.4903564453125","1663.4903564453125","1663.4903564453125","","","","","","","2305.708251953125","2305.708251953125","2305.708251953125"
"1440","","","","","","","2143.541748046875","2143.541748046875","2143.541748046875","","","","","","","2111.205322265625","2111.205322265625","2111.205322265625"
"1441","","","","","","","1745.78125","1745.78125","1745.78125","","","","","","","2674.802001953125","2674.802001953125","2674.802001953125"
"1442","","","","","","","2415.716552734375","2415.716552734375","2415.716552734375","","","","","","","1873.21533203125","1873.21533203125","1873.21533203125"
"1443","","","","","","","1364.4666748046875","1364.4666748046875","1364.4666748046875","","","","","","","2141.602294921875","2141.602294921875","2141.602294921875"
"1444","","","","","","","1912.8067626953125","1912.8067626953125","1912.8067626953125","","","","","","","2411.158447265625","2411.158447265625","2411.158447265625"
"1445","","","","","","","2097.27685546875","2097.27685546875","2097.27685546875","","","","","","","2230.102294921875","2230.102294921875","2230.102294921875"
"1446","","","","","","","1932.4635009765625","1932.4635009765625","1932.4635009765625","","","","","","","2402.806884765625","2402.806884765625","2402.806884765625"
"1447","","","","","","","1961.5677490234375","1961.5677490234375","1961.5677490234375","","","","","","","2179.6875","2179.6875","2179.6875"
"1448","","","","","","","1926.296875","1926.296875","1926.296875","","","","","","","2322.42578125","2322.42578125","2322.42578125"
"1449","","","","","","","2236.10009765625","2236.10009765625","2236.10009765625","","","","","","","2079.78857421875","2079.78857421875","2079.78857421875"
"1450","","","","","","","1885.921875","1885.921875","1885.921875","","","","","","","2394.96435546875","2394.96435546875","2394.96435546875"
"1451","","","","","","","2147.40185546875","2147.40185546875","2147.40185546875","","","","","","","2385.302001953125","2385.302001953125","2385.302001953125"
"1452","","","","","","","2163.125","2163.125","2163.125","","","","","","","1690.3067626953125","1690.3067626953125","1690.3067626953125"
"1453","","","","","","","1527.00830078125","1527.00830078125","1527.00830078125","","","","","","","1821.3697509765625","1821.3697509765625","1821.3697509765625"
"1454","","","","","","","1716.326416015625","1716.326416015625","1716.326416015625","","","","","","","2213.708251953125","2213.708251953125","2213.708251953125"
"1455","","","","","","","2006.1707763671875","2006.1707763671875","2006.1707763671875","","","","","","","1756.5546875","1756.5546875","1756.5546875"
"1456","","","","","","","2016.3671875","2016.3671875","2016.3671875","","","","","","","2314.201416015625","2314.201416015625","2314.201416015625"
"1457","","","","","","","1888.2557373046875","1888.2557373046875","1888.2557373046875","","","","","","","2000.043212890625","2000.043212890625","2000.043212890625"
"1458","","","","","","","2206.388427734375","2206.388427734375","2206.388427734375","","","","","","","2141.890625","2141.890625","2141.890625"
"1459","","","","","","","2114.11865234375","2114.11865234375","2114.11865234375","","","","","","","2003.8541259765625","2003.8541259765625","2003.8541259765625"
"1460","","","","","","","2224.255126953125","2224.255126953125","2224.255126953125","","","","","","","2006.5045166015625","2006.5045166015625","2006.5045166015625"
"1461","","","","","","","1937.513427734375","1937.513427734375","1937.513427734375","","","","","","","2073.629150390625","2073.629150390625","2073.629150390625"
"1462","","","","","","","1827.0792236328125","1827.0792236328125","1827.0792236328125","","","","","","","1635.8333740234375","1635.8333740234375","1635.8333740234375"
"1463","","","","","","","1948.09033203125","1948.09033203125","1948.09033203125","","","","","","","2183.392822265625","2183.392822265625","2183.392822265625"
"1464","","","","","","","2121.404052734375","2121.404052734375","2121.404052734375","","","","","","","2125.4375","2125.4375","2125.4375"
"1465","","","","","","","1933.5052490234375","1933.5052490234375","1933.5052490234375","","","","","","","1978.4124755859375","1978.4124755859375","1978.4124755859375"
"1466","","","","","","","2180.693115234375","2180.693115234375","2180.693115234375","","","","","","","2053.765625","2053.765625","2053.765625"
"1467","","","","","","","2269.888916015625","2269.888916015625","2269.888916015625","","","","","","","2035.8072509765625","2035.8072509765625","2035.8072509765625"
"1468","","","","","","","2041.203125","2041.203125","2041.203125","","","","","","","2205.854248046875","2205.854248046875","2205.854248046875"
"1469","","","","","","","2240.625","2240.625","2240.625","","","","","","","2129.960205078125","2129.960205078125","2129.960205078125"
"1470","","","","","","","2111.125","2111.125","2111.125","","","","","","","2093.31884765625","2093.31884765625","2093.31884765625"
"1471","","","","","","","2014.84716796875","2014.84716796875","2014.84716796875","","","","","","","1910.3125","1910.3125","1910.3125"
"1472","","","","","","","1921.7916259765625","1921.7916259765625","1921.7916259765625","","","","","","","1807.75","1807.75","1807.75"
"1473","","","","","","","1997.980712890625","1997.980712890625","1997.980712890625","","","","","","","1842.5885009765625","1842.5885009765625","1842.5885009765625"
"1474","","","","","","","2106.3125","2106.3125","2106.3125","","","","","","","1592.081298828125","1592.081298828125","1592.081298828125"
"1475","","","","","","","1530.5572509765625","1530.5572509765625","1530.5572509765625","","","","","","","2097.390625","2097.390625","2097.390625"
"1476","","","","","","","2140.557373046875","2140.557373046875","2140.557373046875","","","","","","","2155.272705078125","2155.272705078125","2155.272705078125"
"1477","","","","","","","2396.705322265625","2396.705322265625","2396.705322265625","","","","","","","2049.989501953125","2049.989501953125","2049.989501953125"
"1478","","","","","","","2284.177001953125","2284.177001953125","2284.177001953125","","","","","","","2037.82958984375","2037.82958984375","2037.82958984375"
"1479","","","","","","","2179.229248046875","2179.229248046875","2179.229248046875","","","","","","","1896.955322265625","1896.955322265625","1896.955322265625"
"1480","","","","","","","1701.794677734375","1701.794677734375","1701.794677734375","","","","","","","1588.335205078125","1588.335205078125","1588.335205078125"
"1481","","","","","","","1475.515625","1475.515625","1475.515625","","","","","","","2144.789794921875","2144.789794921875","2144.789794921875"
"1482","","","","","","","1994.6927490234375","1994.6927490234375","1994.6927490234375","","","","","","","2390.442626953125","2390.442626953125","2390.442626953125"
"1483","","","","","","","1971.60791015625","1971.60791015625","1971.60791015625","","","","","","","2137.25","2137.25","2137.25"
"1484","","","","","","","1992.3348388671875","1992.3348388671875","1992.3348388671875","","","","","","","2172.31884765625","2172.31884765625","2172.31884765625"
"1485","","","","","","","2051.331298828125","2051.331298828125","2051.331298828125","","","","","","","1939.664794921875","1939.664794921875","1939.664794921875"
"1486","","","","","","","1747.6517333984375","1747.6517333984375","1747.6517333984375","","","","","","","2295","2295","2295"
"1487","","","","","","","2224.290283203125","2224.290283203125","2224.290283203125","","","","","","","2891.387451171875","2891.387451171875","2891.387451171875"
"1488","","","","","","","3075.90625","3075.90625","3075.90625","","","","","","","2459.041748046875","2459.041748046875","2459.041748046875"
"1489","","","","","","","2661.59375","2661.59375","2661.59375","","","","","","","2140.4375","2140.4375","2140.4375"
"1490","","","","","","","2057.791748046875","2057.791748046875","2057.791748046875","","","","","","","2325.28125","2325.28125","2325.28125"
"1491","","","","","","","3826.875","3826.875","3826.875","","","","","","","3255.015625","3255.015625","3255.015625"
"1492","","","","","","","2538.1875","2538.1875","2538.1875","","","","","","","1899.7708740234375","1899.7708740234375","1899.7708740234375"
"1493","","","","","","","2225.979248046875","2225.979248046875","2225.979248046875","","","","","","","3016.21875","3016.21875","3016.21875"
"1494","","","","","","","2219.3125","2219.3125","2219.3125","","","","","","","3085.25","3085.25","3085.25"
"1495","","","","","","","1856.625","1856.625","1856.625","","","","","","","2374.020751953125","2374.020751953125","2374.020751953125"
"1496","","","","","","","3287.578125","3287.578125","3287.578125","","","","","","","1922","1922","1922"
"1497","","","","","","","2141.020751953125","2141.020751953125","2141.020751953125","","","","","","","2753.265625","2753.265625","2753.265625"
"1498","","","","","","","2452.515625","2452.515625","2452.515625","","","","","","","3057.125","3057.125","3057.125"
"1499","","","","","","","1124.4375","1124.4375","1124.4375","","","","","","","2193.0625","2193.0625","2193.0625"
"1500","","","","","","","1019.9583129882812","1019.9583129882812","1019.9583129882812","","","","","","","3397","3397","3397"
"1501","","","","","","","2352.875","2352.875","2352.875","","","","","","","2260.75","2260.75","2260.75"
"1502","","","","","","","3224.75","3224.75","3224.75","","","","","","","2725.35009765625","2725.35009765625","2725.35009765625"
"1503","","","","","","","1391.6875","1391.6875","1391.6875","","","","","","","2114.604248046875","2114.604248046875","2114.604248046875"
"1504","","","","","","","3352.125","3352.125","3352.125","","","","","","","2920.4375","2920.4375","2920.4375"
"1505","","","","","","","2178.75","2178.75","2178.75","","","","","","","3273.1875","3273.1875","3273.1875"
"1506","","","","","","","1483.984375","1483.984375","1483.984375","","","","","","","2055.609375","2055.609375","2055.609375"
"1507","","","","","","","2258.583251953125","2258.583251953125","2258.583251953125","","","","","","","2469.39990234375","2469.39990234375","2469.39990234375"
"1508","","","","","","","2444.3125","2444.3125","2444.3125","","","","","","","2110.5","2110.5","2110.5"
"1509","","","","","","","2593.5","2593.5","2593.5","","","","","","","2508.675048828125","2508.675048828125","2508.675048828125"
"1510","","","","","","","2364.84375","2364.84375","2364.84375","","","","","","","2684.5","2684.5","2684.5"
"1511","","","","","","","2695.75","2695.75","2695.75","","","","","","","2851.83740234375","2851.83740234375","2851.83740234375"
"1512","","","","","","","2552.0625","2552.0625","2552.0625","","","","","","","2288.09375","2288.09375","2288.09375"
"1513","","","","","","","1298.875","1298.875","1298.875","","","","","","","2324.5625","2324.5625","2324.5625"
"1514","","","","","","","2665.625","2665.625","2665.625","","","","","","","881.125","881.125","881.125"
"1515","","","","","","","3953.9375","3953.9375","3953.9375","","","","","","","3518.208251953125","3518.208251953125","3518.208251953125"
"1516","","","","","","","2336.53125","2336.53125","2336.53125","","","","","","","3592.0625","3592.0625","3592.0625"
"1517","","","","","","","3683.416748046875","3683.416748046875","3683.416748046875","","","","","","","2641.59375","2641.59375","2641.59375"
"1518","","","","","","","1828","1828","1828","","","","","","","3997.625","3997.625","3997.625"
"1519","","","","","","","2281.979248046875","2281.979248046875","2281.979248046875","","","","","","","1736.953125","1736.953125","1736.953125"
"1520","","","","","","","2441.229248046875","2441.229248046875","2441.229248046875","","","","","","","1204.25","1204.25","1204.25"
"1521","","","","","","","3048.5","3048.5","3048.5","","","","","","","2242.6875","2242.6875","2242.6875"
"1522","","","","","","","2587.703125","2587.703125","2587.703125","","","","","","","3092.46875","3092.46875","3092.46875"
"1523","","","","","","","1632.4375","1632.4375","1632.4375","","","","","","","2735.125","2735.125","2735.125"
"1524","","","","","","","2898.958251953125","2898.958251953125","2898.958251953125","","","","","","","2304.083251953125","2304.083251953125","2304.083251953125"
"1525","","","","","","","3331.5","3331.5","3331.5","","","","","","","2265.5625","2265.5625","2265.5625"
"1526","","","","","","","2208.3984375","2208.3984375","2208.3984375","","","","","","","2567.91064453125","2567.91064453125","2567.91064453125"
"1527","","","","","","","1904.2613525390625","1904.2613525390625","1904.2613525390625","","","","","","","3032.96875","3032.96875","3032.96875"
"1528","","","","","","","2414.1875","2414.1875","2414.1875","","","","","","","2340.22216796875","2340.22216796875","2340.22216796875"
"1529","","","","","","","2200.94384765625","2200.94384765625","2200.94384765625","","","","","","","2364.5625","2364.5625","2364.5625"
"1530","","","","","","","2245.013916015625","2245.013916015625","2245.013916015625","","","","","","","2811.428466796875","2811.428466796875","2811.428466796875"
"1531","","","","","","","2677.668701171875","2677.668701171875","2677.668701171875","","","","","","","2913.7431640625","2913.7431640625","2913.7431640625"
"1532","","","","","","","2773.46533203125","2773.46533203125","2773.46533203125","","","","","","","2166.91259765625","2166.91259765625","2166.91259765625"
"1533","","","","","","","2787.71875","2787.71875","2787.71875","","","","","","","2564.365966796875","2564.365966796875","2564.365966796875"
"1534","","","","","","","2343.27783203125","2343.27783203125","2343.27783203125","","","","","","","2909.328125","2909.328125","2909.328125"
"1535","","","","","","","2540.512451171875","2540.512451171875","2540.512451171875","","","","","","","3185.4453125","3185.4453125","3185.4453125"
"1536","","","","","","","2431.236083984375","2431.236083984375","2431.236083984375","","","","","","","2292.1171875","2292.1171875","2292.1171875"
"1537","","","","","","","2083.25","2083.25","2083.25","","","","","","","2778.270751953125","2778.270751953125","2778.270751953125"
"1538","","","","","","","2156.15185546875","2156.15185546875","2156.15185546875","","","","","","","2060.7109375","2060.7109375","2060.7109375"
"1539","","","","","","","2596.361083984375","2596.361083984375","2596.361083984375","","","","","","","2860.921875","2860.921875","2860.921875"
"1540","","","","","","","2659.8984375","2659.8984375","2659.8984375","","","","","","","2783.53125","2783.53125","2783.53125"
"1541","","","","","","","3193.074951171875","3193.074951171875","3193.074951171875","","","","","","","2339.356201171875","2339.356201171875","2339.356201171875"
"1542","","","","","","","2146.699951171875","2146.699951171875","2146.699951171875","","","","","","","2351.8984375","2351.8984375","2351.8984375"
"1543","","","","","","","2615.949951171875","2615.949951171875","2615.949951171875","","","","","","","2662.84033203125","2662.84033203125","2662.84033203125"
"1544","","","","","","","2036.514404296875","2036.514404296875","2036.514404296875","","","","","","","2417.69384765625","2417.69384765625","2417.69384765625"
"1545","","","","","","","2515.136474609375","2515.136474609375","2515.136474609375","","","","","","","2647.7216796875","2647.7216796875","2647.7216796875"
"1546","","","","","","","2237.78125","2237.78125","2237.78125","","","","","","","2157.35791015625","2157.35791015625","2157.35791015625"
"1547","","","","","","","2275.759033203125","2275.759033203125","2275.759033203125","","","","","","","3001.729248046875","3001.729248046875","3001.729248046875"
"1548","","","","","","","2270.552978515625","2270.552978515625","2270.552978515625","","","","","","","2705.859375","2705.859375","2705.859375"
"1549","","","","","","","2788.69384765625","2788.69384765625","2788.69384765625","","","","","","","2536.03125","2536.03125","2536.03125"
"1550","","","","","","","2556.4443359375","2556.4443359375","2556.4443359375","","","","","","","2688.9033203125","2688.9033203125","2688.9033203125"
"1551","","","","","","","2392.375","2392.375","2392.375","","","","","","","2761.583251953125","2761.583251953125","2761.583251953125"
"1552","","","","","","","2700.270751953125","2700.270751953125","2700.270751953125","","","","","","","2487.550048828125","2487.550048828125","2487.550048828125"
"1553","","","","","","","2454.229248046875","2454.229248046875","2454.229248046875","","","","","","","2857.568115234375","2857.568115234375","2857.568115234375"
"1554","","","","","","","3217.02490234375","3217.02490234375","3217.02490234375","","","","","","","2826.418701171875","2826.418701171875","2826.418701171875"
"1555","","","","","","","2045.3839111328125","2045.3839111328125","2045.3839111328125","","","","","","","2953.7109375","2953.7109375","2953.7109375"
"1556","","","","","","","2039.4488525390625","2039.4488525390625","2039.4488525390625","","","","","","","2438.428466796875","2438.428466796875","2438.428466796875"
"1557","","","","","","","2444.386474609375","2444.386474609375","2444.386474609375","","","","","","","2172.145751953125","2172.145751953125","2172.145751953125"
"1558","","","","","","","1927.265625","1927.265625","1927.265625","","","","","","","2605.77783203125","2605.77783203125","2605.77783203125"
"1559","","","","","","","2427.863525390625","2427.863525390625","2427.863525390625","","","","","","","2587.401123046875","2587.401123046875","2587.401123046875"
"1560","","","","","","","3066.885498046875","3066.885498046875","3066.885498046875","","","","","","","2184.875","2184.875","2184.875"
"1561","","","","","","","1753.4271240234375","1753.4271240234375","1753.4271240234375","","","","","","","2578.862548828125","2578.862548828125","2578.862548828125"
"1562","","","","","","","2322.4375","2322.4375","2322.4375","","","","","","","3172.205322265625","3172.205322265625","3172.205322265625"
"1563","","","","","","","2093.2109375","2093.2109375","2093.2109375","","","","","","","2170.375","2170.375","2170.375"
"1564","","","","","","","2076.802001953125","2076.802001953125","2076.802001953125","","","","","","","2568.642822265625","2568.642822265625","2568.642822265625"
"1565","","","","","","","2218.52490234375","2218.52490234375","2218.52490234375","","","","","","","2049.578125","2049.578125","2049.578125"
"1566","","","","","","","2626.1943359375","2626.1943359375","2626.1943359375","","","","","","","2126.298583984375","2126.298583984375","2126.298583984375"
"1567","","","","","","","2187.78125","2187.78125","2187.78125","","","","","","","2310.6015625","2310.6015625","2310.6015625"
